,id,member_id,loan_amnt,funded_amnt,funded_amnt_inv,term,int_rate,installment,grade,sub_grade,emp_title,emp_length,home_ownership,annual_inc,verification_status,issue_d,loan_status,pymnt_plan,url,desc,purpose,title,zip_code,addr_state,dti,delinq_2yrs,earliest_cr_line,fico_range_low,fico_range_high,inq_last_6mths,mths_since_last_delinq,mths_since_last_record,open_acc,pub_rec,revol_bal,revol_util,total_acc,initial_list_status,out_prncp,out_prncp_inv,total_pymnt,total_pymnt_inv,total_rec_prncp,total_rec_int,total_rec_late_fee,recoveries,collection_recovery_fee,last_pymnt_d,last_pymnt_amnt,next_pymnt_d,last_credit_pull_d,last_fico_range_high,last_fico_range_low,collections_12_mths_ex_med,mths_since_last_major_derog,policy_code,application_type,annual_inc_joint,dti_joint,verification_status_joint,acc_now_delinq,tot_coll_amt,tot_cur_bal,open_acc_6m,open_act_il,open_il_12m,open_il_24m,mths_since_rcnt_il,total_bal_il,il_util,open_rv_12m,open_rv_24m,max_bal_bc,all_util,total_rev_hi_lim,inq_fi,total_cu_tl,inq_last_12m,acc_open_past_24mths,avg_cur_bal,bc_open_to_buy,bc_util,chargeoff_within_12_mths,delinq_amnt,mo_sin_old_il_acct,mo_sin_old_rev_tl_op,mo_sin_rcnt_rev_tl_op,mo_sin_rcnt_tl,mort_acc,mths_since_recent_bc,mths_since_recent_bc_dlq,mths_since_recent_inq,mths_since_recent_revol_delinq,num_accts_ever_120_pd,num_actv_bc_tl,num_actv_rev_tl,num_bc_sats,num_bc_tl,num_il_tl,num_op_rev_tl,num_rev_accts,num_rev_tl_bal_gt_0,num_sats,num_tl_120dpd_2m,num_tl_30dpd,num_tl_90g_dpd_24m,num_tl_op_past_12m,pct_tl_nvr_dlq,percent_bc_gt_75,pub_rec_bankruptcies,tax_liens,tot_hi_cred_lim,total_bal_ex_mort,total_bc_limit,total_il_high_credit_limit,revol_bal_joint,sec_app_fico_range_low,sec_app_fico_range_high,sec_app_earliest_cr_line,sec_app_inq_last_6mths,sec_app_mort_acc,sec_app_open_acc,sec_app_revol_util,sec_app_open_act_il,sec_app_num_rev_accts,sec_app_chargeoff_within_12_mths,sec_app_collections_12_mths_ex_med,sec_app_mths_since_last_major_derog,hardship_flag,hardship_type,hardship_reason,hardship_status,deferral_term,hardship_amount,hardship_start_date,hardship_end_date,payment_plan_start_date,hardship_length,hardship_dpd,hardship_loan_status,orig_projected_additional_accrued_interest,hardship_payoff_balance_amount,hardship_last_payment_amount,disbursement_method,debt_settlement_flag,debt_settlement_flag_date,settlement_status,settlement_date,settlement_amount,settlement_percentage,settlement_term
99,112132535,,3000.0,3000.0,3000.0, 36 months, 11.99%,99.63,B,B5,Pilot,2 years,MORTGAGE,138000.0,Verified,Jun-2017,Current,n,https://lendingclub.com/browse/loanDetail.action?loan_id=112132535,,debt_consolidation,Debt consolidation,119xx,NY,20.58,0.0,Nov-1988,675.0,679.0,1.0,60.0,,24.0,0.0,121423.0,53%,44.0,w,2644.7,2644.7,493.15,493.15,355.3,137.85,0.0,0.0,0.0,Dec-2017,99.63,Jan-2018,Dec-2017,689.0,685.0,0.0,74.0,1.0,Individual,,,,0.0,0.0,691360.0,2.0,4.0,2.0,2.0,3.0,41047.0,67.0,3.0,5.0,3396.0,62.0,140200.0,3.0,0.0,6.0,7.0,31425.0,11060.0,64.8,0.0,0.0,144.0,343.0,1.0,1.0,4.0,1.0,74.0,2.0,74.0,1.0,13.0,15.0,14.0,19.0,10.0,19.0,30.0,15.0,24.0,0.0,0.0,0.0,5.0,97.6,46.2,0.0,0.0,773045.0,162470.0,31400.0,61095.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
100,112147296,,10000.0,10000.0,10000.0, 36 months, 11.99%,332.1,B,B5,intake specialist,2 years,RENT,48664.0,Not Verified,Jun-2017,Current,n,https://lendingclub.com/browse/loanDetail.action?loan_id=112147296,,debt_consolidation,Debt consolidation,104xx,NY,5.8,0.0,Sep-2004,680.0,684.0,0.0,28.0,,7.0,0.0,4672.0,14.6%,11.0,w,8815.73,8815.73,1643.85,1643.85,1184.27,459.58,0.0,0.0,0.0,Dec-2017,332.1,Jan-2018,Dec-2017,714.0,710.0,0.0,28.0,1.0,Individual,,,,0.0,0.0,4672.0,2.0,0.0,0.0,0.0,,0.0,,3.0,6.0,640.0,15.0,32000.0,0.0,0.0,3.0,6.0,667.0,17960.0,3.4,0.0,0.0,,153.0,2.0,2.0,0.0,51.0,28.0,9.0,28.0,0.0,1.0,4.0,2.0,3.0,0.0,7.0,11.0,4.0,7.0,0.0,0.0,0.0,3.0,90.9,0.0,0.0,0.0,32000.0,4672.0,18600.0,0.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
101,112329351,,20000.0,20000.0,20000.0, 36 months,  7.97%,626.46,A,A5,Principal Product Marketing Manager,< 1 year,RENT,130000.0,Source Verified,Jun-2017,Current,n,https://lendingclub.com/browse/loanDetail.action?loan_id=112329351,,debt_consolidation,Debt consolidation,100xx,NY,11.58,0.0,Jun-2005,700.0,704.0,0.0,,,7.0,0.0,25728.0,86.9%,16.0,w,16988.62,16988.62,3676.17,3676.17,3011.38,664.79,0.0,0.0,0.0,Dec-2017,626.46,Jan-2018,Dec-2017,744.0,740.0,0.0,,1.0,Individual,,,,0.0,0.0,83457.0,0.0,3.0,0.0,0.0,30.0,57729.0,88.0,0.0,0.0,15136.0,88.0,29600.0,1.0,2.0,1.0,0.0,11922.0,1403.0,94.7,0.0,0.0,144.0,144.0,55.0,30.0,0.0,55.0,,10.0,,0.0,3.0,4.0,3.0,4.0,10.0,4.0,6.0,4.0,7.0,0.0,0.0,0.0,0.0,100.0,100.0,0.0,0.0,95004.0,83457.0,26600.0,65404.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
102,111786906,,14000.0,14000.0,14000.0, 36 months,  9.93%,451.29,B,B2,Radiology Manager ,10+ years,MORTGAGE,90000.0,Not Verified,Jun-2017,Current,n,https://lendingclub.com/browse/loanDetail.action?loan_id=111786906,,debt_consolidation,Debt consolidation,334xx,FL,28.32,1.0,Jun-1993,705.0,709.0,1.0,19.0,,16.0,0.0,22584.0,66.6%,32.0,w,12294.81,12294.81,2237.14,2237.14,1705.19,531.95,0.0,0.0,0.0,Dec-2017,451.29,Jan-2018,Dec-2017,729.0,725.0,0.0,67.0,1.0,Individual,,,,0.0,0.0,453322.0,2.0,8.0,1.0,4.0,6.0,106938.0,69.0,1.0,1.0,10445.0,68.0,33900.0,6.0,0.0,5.0,5.0,28333.0,3605.0,83.5,0.0,0.0,143.0,288.0,2.0,2.0,4.0,2.0,,2.0,,1.0,5.0,7.0,5.0,7.0,18.0,7.0,10.0,7.0,16.0,0.0,0.0,0.0,2.0,90.6,60.0,0.0,0.0,540533.0,129522.0,21900.0,141383.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
103,112047583,,28000.0,28000.0,28000.0, 60 months,  9.44%,587.24,B,B1,Tech,2 years,OWN,49400.0,Verified,Jun-2017,Current,n,https://lendingclub.com/browse/loanDetail.action?loan_id=112047583,,home_improvement,Home improvement,278xx,NC,27.62,0.0,Apr-2004,775.0,779.0,0.0,,,10.0,0.0,4828.0,13.8%,29.0,w,26136.04,26136.04,2899.49,2899.49,1863.96,1035.53,0.0,0.0,0.0,Dec-2017,587.24,Jan-2018,Dec-2017,774.0,770.0,0.0,,1.0,Joint App,78600.0,21.74,Verified,0.0,0.0,37895.0,1.0,3.0,0.0,1.0,14.0,33067.0,64.0,3.0,3.0,3319.0,44.0,35100.0,1.0,0.0,1.0,4.0,3790.0,20172.0,19.3,0.0,0.0,158.0,155.0,4.0,4.0,0.0,4.0,,9.0,,0.0,2.0,2.0,5.0,6.0,14.0,7.0,15.0,2.0,10.0,0.0,0.0,0.0,3.0,100.0,0.0,0.0,0.0,86681.0,37895.0,25000.0,51581.0,18596.0,685.0,689.0,Nov-2004,0.0,0.0,7.0,30.4,1.0,13.0,0.0,0.0,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
104,112299951,,4500.0,4500.0,4500.0, 36 months, 20.00%,167.24,D,D4,Buyer,7 years,RENT,33000.0,Not Verified,Jun-2017,In Grace Period,n,https://lendingclub.com/browse/loanDetail.action?loan_id=112299951,,credit_card,Credit card refinancing,530xx,WI,32.33,0.0,Feb-2005,665.0,669.0,1.0,58.0,,10.0,0.0,7158.0,80.4%,19.0,w,4023.76,4023.76,791.2,791.2,476.24,314.96,0.0,0.0,0.0,Dec-2017,167.24,Jan-2018,Dec-2017,599.0,595.0,0.0,63.0,1.0,Individual,,,,0.0,0.0,26342.0,1.0,4.0,2.0,3.0,3.0,19184.0,86.0,0.0,1.0,2119.0,84.0,8900.0,2.0,1.0,2.0,4.0,2634.0,276.0,96.2,0.0,0.0,105.0,142.0,19.0,3.0,0.0,19.0,58.0,3.0,58.0,2.0,4.0,5.0,4.0,6.0,9.0,6.0,8.0,5.0,10.0,0.0,0.0,0.0,2.0,73.7,100.0,0.0,0.0,31350.0,26342.0,7200.0,22450.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
105,112043626,,12000.0,12000.0,12000.0, 36 months,  7.07%,370.91,A,A2,Analyst,3 years,RENT,93600.0,Not Verified,Jun-2017,Current,n,https://lendingclub.com/browse/loanDetail.action?loan_id=112043626,,credit_card,Credit card refinancing,481xx,MI,27.4,0.0,Sep-2004,700.0,704.0,0.0,,114.0,26.0,1.0,13294.0,41%,33.0,w,10481.16,10481.16,1842.77,1842.77,1518.84,323.93,0.0,0.0,0.0,Dec-2017,370.91,Jan-2018,Dec-2017,734.0,730.0,0.0,,1.0,Individual,,,,0.0,0.0,141490.0,0.0,20.0,1.0,1.0,12.0,128196.0,106.0,0.0,3.0,6079.0,41.0,32774.0,0.0,0.0,1.0,4.0,5441.0,6688.0,46.0,0.0,0.0,150.0,153.0,15.0,12.0,0.0,15.0,,12.0,,0.0,4.0,6.0,5.0,5.0,23.0,6.0,10.0,4.0,26.0,,0.0,0.0,1.0,100.0,0.0,1.0,0.0,153464.0,141490.0,26750.0,120690.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
106,111866510,,7500.0,7500.0,7500.0, 36 months,  7.07%,231.82,A,A2,Petty Officer 2nd Class,10+ years,RENT,50000.0,Not Verified,Jun-2017,Current,n,https://lendingclub.com/browse/loanDetail.action?loan_id=111866510,,debt_consolidation,Debt consolidation,945xx,CA,11.02,0.0,Oct-2005,740.0,744.0,0.0,,,5.0,0.0,12617.0,35.6%,6.0,w,4788.23,4788.23,2887.47,2887.47,2711.77,175.7,0.0,0.0,0.0,Dec-2017,331.82,Jan-2018,Dec-2017,744.0,740.0,0.0,,1.0,Individual,,,,0.0,0.0,12617.0,0.0,0.0,0.0,0.0,59.0,0.0,,1.0,2.0,5202.0,36.0,35400.0,0.0,0.0,0.0,2.0,2523.0,16198.0,24.3,0.0,0.0,59.0,140.0,10.0,10.0,0.0,20.0,,,,0.0,1.0,2.0,4.0,4.0,1.0,5.0,5.0,2.0,5.0,0.0,0.0,0.0,1.0,100.0,0.0,0.0,0.0,35400.0,12617.0,21400.0,0.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
107,111082085,,3500.0,3500.0,3500.0, 36 months, 18.06%,126.64,D,D2,EBS Attendant ,6 years,RENT,30740.44,Source Verified,Jun-2017,Current,n,https://lendingclub.com/browse/loanDetail.action?loan_id=111082085,,debt_consolidation,Debt consolidation,857xx,AZ,32.53,0.0,Nov-1994,670.0,674.0,0.0,70.0,,3.0,0.0,1493.0,71.1%,13.0,w,3118.87,3118.87,650.76,650.76,381.13,269.63,0.0,0.0,0.0,Dec-2017,126.64,Jan-2018,Dec-2017,629.0,625.0,0.0,70.0,1.0,Individual,,,,0.0,51.0,7676.0,0.0,1.0,0.0,1.0,13.0,6183.0,74.0,0.0,2.0,1493.0,73.0,2100.0,0.0,4.0,0.0,3.0,2559.0,107.0,93.3,0.0,0.0,126.0,271.0,16.0,13.0,0.0,110.0,,,70.0,2.0,1.0,1.0,1.0,3.0,5.0,2.0,8.0,1.0,3.0,0.0,0.0,0.0,0.0,84.6,100.0,0.0,0.0,10500.0,7676.0,1600.0,8400.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
108,111112804,,23000.0,23000.0,23000.0, 60 months, 15.05%,547.78,C,C4,Account Manager,< 1 year,RENT,62000.0,Source Verified,Jun-2017,Current,n,https://lendingclub.com/browse/loanDetail.action?loan_id=111112804,,credit_card,Credit card refinancing,925xx,CA,19.88,0.0,Mar-2005,700.0,704.0,0.0,,,10.0,0.0,11531.0,46.9%,15.0,w,21394.46,21394.46,3142.45,3142.45,1605.54,1536.91,0.0,0.0,0.0,Dec-2017,547.78,Jan-2018,Jun-2017,704.0,700.0,0.0,,1.0,Joint App,91250.0,19.98,Source Verified,0.0,0.0,28250.0,0.0,2.0,0.0,0.0,39.0,16719.0,58.0,1.0,1.0,2457.0,53.0,24600.0,0.0,0.0,1.0,1.0,2825.0,2600.0,63.4,0.0,0.0,52.0,147.0,12.0,12.0,0.0,12.0,,11.0,,0.0,3.0,7.0,3.0,3.0,6.0,8.0,9.0,7.0,10.0,0.0,0.0,0.0,1.0,100.0,66.7,0.0,0.0,53499.0,28250.0,7100.0,28899.0,16260.0,695.0,699.0,May-2012,1.0,0.0,10.0,34.9,2.0,8.0,0.0,0.0,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
109,112026101,,5000.0,5000.0,5000.0, 36 months,  7.35%,155.19,A,A4,credits & collections analyst,3 years,OWN,38000.0,Not Verified,Jun-2017,Current,n,https://lendingclub.com/browse/loanDetail.action?loan_id=112026101,,debt_consolidation,Debt consolidation,600xx,IL,12.1,0.0,Dec-1996,780.0,784.0,0.0,,,10.0,0.0,8553.0,16.4%,15.0,w,4241.07,4241.07,910.73,910.73,758.93,151.8,0.0,0.0,0.0,Dec-2017,155.19,Jan-2018,Dec-2017,789.0,785.0,0.0,,1.0,Individual,,,,0.0,0.0,9720.0,0.0,0.0,0.0,1.0,21.0,1167.0,16.0,1.0,2.0,3405.0,16.0,52300.0,1.0,0.0,0.0,3.0,1080.0,35431.0,19.1,0.0,0.0,41.0,246.0,11.0,11.0,0.0,11.0,,22.0,,0.0,3.0,4.0,5.0,7.0,2.0,8.0,13.0,4.0,10.0,0.0,0.0,0.0,1.0,100.0,25.0,0.0,0.0,59800.0,9720.0,43800.0,7500.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
110,111660533,,10000.0,10000.0,10000.0, 36 months, 11.99%,332.1,B,B5,Project Manager,1 year,MORTGAGE,80000.0,Not Verified,Jun-2017,Current,n,https://lendingclub.com/browse/loanDetail.action?loan_id=111660533,,debt_consolidation,Debt consolidation,801xx,CO,3.2,0.0,Jun-2003,670.0,674.0,2.0,49.0,104.0,4.0,1.0,5962.0,53.7%,8.0,w,8571.63,8571.63,1935.99,1935.99,1428.37,507.62,0.0,0.0,0.0,Dec-2017,332.1,Jan-2018,Dec-2017,679.0,675.0,0.0,49.0,1.0,Individual,,,,0.0,0.0,5962.0,2.0,0.0,0.0,0.0,104.0,0.0,,2.0,2.0,1358.0,54.0,11100.0,0.0,0.0,3.0,2.0,1491.0,3142.0,30.2,0.0,0.0,168.0,65.0,2.0,2.0,0.0,2.0,,4.0,,1.0,1.0,2.0,3.0,3.0,4.0,4.0,4.0,2.0,4.0,0.0,0.0,0.0,2.0,85.7,0.0,1.0,0.0,11100.0,5962.0,4500.0,0.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
111,111937864,,6150.0,6150.0,6150.0, 36 months, 16.02%,216.28,C,C5,pharmacy tech,10+ years,RENT,17100.0,Source Verified,Jun-2017,Current,n,https://lendingclub.com/browse/loanDetail.action?loan_id=111937864,,debt_consolidation,Debt consolidation,112xx,NY,32.81,1.0,Apr-1992,725.0,729.0,0.0,22.0,,12.0,0.0,10067.0,27.8%,21.0,w,5460.96,5460.96,1067.72,1067.72,689.04,378.68,0.0,0.0,0.0,Dec-2017,216.28,Jan-2018,Dec-2017,734.0,730.0,0.0,,1.0,Individual,,,,0.0,0.0,10067.0,0.0,0.0,0.0,0.0,,0.0,,0.0,1.0,1538.0,28.0,36200.0,0.0,0.0,0.0,1.0,839.0,12332.0,18.3,0.0,0.0,,302.0,22.0,22.0,0.0,22.0,,22.0,22.0,0.0,3.0,9.0,4.0,7.0,0.0,12.0,21.0,9.0,12.0,0.0,0.0,0.0,0.0,95.2,0.0,0.0,0.0,36200.0,10067.0,15100.0,0.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
112,112436524,,40000.0,40000.0,40000.0, 60 months,  9.93%,848.51,B,B2,Statistical Consultant,5 years,MORTGAGE,130000.0,Verified,Jun-2017,Current,n,https://lendingclub.com/browse/loanDetail.action?loan_id=112436524,,credit_card,Credit card refinancing,300xx,GA,23.67,0.0,Aug-2003,715.0,719.0,0.0,,,13.0,0.0,40300.0,80.6%,31.0,w,36829.99,36829.99,4870.39,4870.39,3170.01,1700.38,0.0,0.0,0.0,Dec-2017,848.51,Jan-2018,Dec-2017,759.0,755.0,0.0,,1.0,Individual,,,,0.0,0.0,304005.0,0.0,9.0,0.0,0.0,28.0,78083.0,76.0,0.0,0.0,19450.0,78.0,50000.0,0.0,0.0,0.0,0.0,23385.0,9700.0,80.6,0.0,0.0,166.0,155.0,29.0,28.0,3.0,29.0,,,,0.0,3.0,3.0,3.0,3.0,22.0,3.0,6.0,3.0,13.0,0.0,0.0,0.0,0.0,100.0,66.7,0.0,0.0,366392.0,118383.0,50000.0,102341.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
113,112379224,,14000.0,14000.0,14000.0, 36 months, 14.08%,479.04,C,C3,Inventory,7 years,MORTGAGE,48000.0,Not Verified,Jun-2017,Current,n,https://lendingclub.com/browse/loanDetail.action?loan_id=112379224,,debt_consolidation,Debt consolidation,190xx,PA,19.73,0.0,Sep-2011,680.0,684.0,1.0,,,8.0,0.0,14235.0,56%,11.0,w,12388.76,12388.76,2367.82,2367.82,1611.24,756.58,0.0,0.0,0.0,Dec-2017,479.04,Jan-2018,Dec-2017,689.0,685.0,0.0,,1.0,Individual,,,,0.0,0.0,36138.0,0.0,2.0,1.0,1.0,7.0,21903.0,88.0,2.0,4.0,6851.0,56.0,25200.0,0.0,0.0,2.0,5.0,4517.0,6100.0,96.0,0.0,0.0,69.0,35.0,7.0,7.0,0.0,8.0,,0.0,,0.0,2.0,6.0,2.0,2.0,4.0,6.0,7.0,6.0,8.0,,0.0,0.0,3.0,100.0,100.0,0.0,0.0,50050.0,36138.0,12200.0,24850.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
114,112031386,,12000.0,12000.0,12000.0, 60 months, 26.30%,361.42,E,E5,Assistant Superintendent,3 years,OWN,36200.0,Source Verified,Jun-2017,Current,n,https://lendingclub.com/browse/loanDetail.action?loan_id=112031386,,debt_consolidation,Debt consolidation,932xx,CA,32.99,0.0,Jun-1994,700.0,704.0,0.0,,99.0,12.0,1.0,12139.0,42.9%,21.0,w,11485.85,11485.85,1763.27,1763.27,514.15,1249.12,0.0,0.0,0.0,Dec-2017,361.42,Jan-2018,Dec-2017,689.0,685.0,0.0,,1.0,Individual,,,,0.0,268.0,18067.0,1.0,2.0,1.0,1.0,7.0,5928.0,22.0,1.0,3.0,2725.0,33.0,28300.0,0.0,2.0,0.0,4.0,1506.0,8547.0,47.9,0.0,0.0,82.0,276.0,3.0,3.0,1.0,3.0,,,,0.0,5.0,9.0,5.0,6.0,5.0,10.0,15.0,9.0,12.0,0.0,0.0,0.0,2.0,100.0,20.0,1.0,0.0,55668.0,18067.0,16400.0,27368.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
115,111896883,,10800.0,10800.0,10800.0, 36 months,  9.93%,348.14,B,B2,Vice President,6 years,MORTGAGE,393000.0,Source Verified,Jun-2017,Current,n,https://lendingclub.com/browse/loanDetail.action?loan_id=111896883,,vacation,Vacation,300xx,GA,15.52,0.0,May-1986,695.0,699.0,2.0,,,14.0,0.0,74579.0,70%,37.0,w,9484.56,9484.56,1725.8,1725.8,1315.44,410.36,0.0,0.0,0.0,Dec-2017,348.14,Jan-2018,Dec-2017,709.0,705.0,0.0,,1.0,Individual,,,,0.0,0.0,693832.0,1.0,5.0,2.0,3.0,4.0,147740.0,74.0,1.0,2.0,18504.0,70.0,107150.0,0.0,1.0,5.0,5.0,49559.0,15107.0,70.0,0.0,0.0,154.0,373.0,9.0,4.0,3.0,9.0,,0.0,,0.0,7.0,8.0,11.0,11.0,14.0,8.0,19.0,8.0,14.0,,0.0,0.0,3.0,100.0,71.4,0.0,0.0,803049.0,222319.0,105750.0,200899.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
116,111813439,,2400.0,2400.0,2400.0, 36 months, 14.08%,82.12,C,C3,Forklift operator,5 years,RENT,32000.0,Source Verified,Jun-2017,Current,n,https://lendingclub.com/browse/loanDetail.action?loan_id=111813439,,credit_card,Credit card refinancing,608xx,IL,21.38,0.0,Sep-2010,695.0,699.0,0.0,,,7.0,0.0,5397.0,42.8%,8.0,w,2123.79,2123.79,405.91,405.91,276.21,129.7,0.0,0.0,0.0,Dec-2017,82.12,Jan-2018,Dec-2017,714.0,710.0,0.0,,1.0,Individual,,,,0.0,85.0,31069.0,1.0,3.0,1.0,1.0,9.0,25672.0,100.0,2.0,2.0,2076.0,81.0,12600.0,1.0,0.0,5.0,3.0,4438.0,124.0,94.4,0.0,0.0,81.0,35.0,2.0,2.0,0.0,27.0,,9.0,,0.0,1.0,3.0,1.0,1.0,3.0,4.0,5.0,3.0,7.0,0.0,0.0,0.0,3.0,100.0,100.0,0.0,0.0,38323.0,31069.0,2200.0,25723.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
117,112062595,,21000.0,21000.0,21000.0, 60 months, 14.08%,489.51,C,C3,Vice President-Strategic Development,3 years,MORTGAGE,80000.0,Source Verified,Jun-2017,Current,n,https://lendingclub.com/browse/loanDetail.action?loan_id=112062595,,debt_consolidation,Debt consolidation,770xx,TX,12.86,0.0,Oct-2001,680.0,684.0,0.0,,,16.0,0.0,14543.0,39.2%,19.0,w,19755.59,19755.59,2406.48,2406.48,1244.41,1162.07,0.0,0.0,0.0,Dec-2017,489.51,Jan-2018,Dec-2017,664.0,660.0,0.0,,1.0,Individual,,,,0.0,2588.0,27947.0,0.0,1.0,0.0,0.0,42.0,13404.0,50.0,0.0,1.0,4635.0,44.0,37100.0,0.0,0.0,0.0,1.0,1747.0,15814.0,47.3,0.0,0.0,42.0,188.0,23.0,23.0,0.0,23.0,,,,0.0,5.0,7.0,9.0,10.0,1.0,15.0,18.0,7.0,16.0,0.0,0.0,0.0,0.0,100.0,33.3,0.0,0.0,63803.0,27947.0,30000.0,26703.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
118,112313910,,11200.0,11200.0,11200.0, 60 months, 21.45%,305.84,D,D5,Underwriter,10+ years,MORTGAGE,52000.0,Not Verified,Jun-2017,Current,n,https://lendingclub.com/browse/loanDetail.action?loan_id=112313910,,debt_consolidation,Debt consolidation,323xx,FL,26.38,0.0,Dec-2005,700.0,704.0,0.0,,64.0,17.0,1.0,21673.0,50.1%,31.0,w,10652.58,10652.58,1495.83,1495.83,547.42,948.41,0.0,0.0,0.0,Dec-2017,305.84,Jan-2018,Dec-2017,714.0,710.0,0.0,,1.0,Individual,,,,0.0,0.0,209822.0,0.0,3.0,3.0,3.0,9.0,51225.0,92.0,1.0,3.0,5627.0,74.0,43300.0,3.0,2.0,2.0,6.0,13114.0,12715.0,54.8,0.0,0.0,132.0,138.0,12.0,9.0,2.0,12.0,,10.0,,0.0,4.0,8.0,8.0,13.0,11.0,13.0,18.0,8.0,17.0,0.0,0.0,0.0,4.0,100.0,37.5,0.0,0.0,250881.0,72898.0,28100.0,55414.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
119,112438361,,16800.0,16800.0,16800.0, 60 months, 14.08%,391.61,C,C3,Maintenance Manager,9 years,RENT,54200.0,Not Verified,Jun-2017,Current,n,https://lendingclub.com/browse/loanDetail.action?loan_id=112438361,,credit_card,Credit card refinancing,297xx,SC,27.86,0.0,Oct-1999,690.0,694.0,0.0,29.0,,19.0,0.0,24774.0,56%,28.0,w,15804.46,15804.46,1925.2,1925.2,995.54,929.66,0.0,0.0,0.0,Dec-2017,391.61,Jan-2018,Dec-2017,699.0,695.0,0.0,,1.0,Individual,,,,0.0,86.0,26056.0,1.0,1.0,0.0,0.0,46.0,1282.0,4.0,3.0,6.0,4244.0,33.0,44200.0,0.0,0.0,2.0,6.0,1371.0,9895.0,67.2,0.0,0.0,188.0,212.0,2.0,2.0,0.0,2.0,,0.0,,0.0,9.0,14.0,11.0,13.0,6.0,18.0,22.0,14.0,19.0,0.0,0.0,0.0,3.0,92.9,45.5,0.0,0.0,77910.0,26056.0,30200.0,33710.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
120,110601516,,1000.0,1000.0,1000.0, 36 months, 10.42%,32.47,B,B3,Custodian,5 years,MORTGAGE,57000.0,Verified,Jun-2017,Current,n,https://lendingclub.com/browse/loanDetail.action?loan_id=110601516,,home_improvement,Home improvement,156xx,PA,12.65,0.0,Jul-1997,690.0,694.0,0.0,,,13.0,0.0,7935.0,36.9%,14.0,w,878.98,878.98,160.9,160.9,121.02,39.88,0.0,0.0,0.0,Dec-2017,32.47,Jan-2018,Dec-2017,694.0,690.0,0.0,,1.0,Individual,,,,0.0,0.0,66150.0,0.0,1.0,0.0,1.0,17.0,5971.0,62.0,3.0,3.0,3137.0,45.0,21500.0,1.0,0.0,3.0,5.0,5513.0,6776.0,43.5,0.0,0.0,17.0,239.0,10.0,10.0,1.0,10.0,,7.0,,0.0,4.0,9.0,5.0,5.0,1.0,11.0,12.0,9.0,13.0,0.0,0.0,0.0,3.0,100.0,20.0,0.0,0.0,84450.0,13906.0,12000.0,9600.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
121,111826922,,12000.0,12000.0,12000.0, 60 months, 14.08%,279.72,C,C3,Software Implementation ,2 years,MORTGAGE,60000.0,Source Verified,Jun-2017,Current,n,https://lendingclub.com/browse/loanDetail.action?loan_id=111826922,,debt_consolidation,Debt consolidation,800xx,CO,0.5,0.0,Sep-2007,680.0,684.0,0.0,33.0,,4.0,0.0,1401.0,26.9%,12.0,w,11288.91,11288.91,1375.13,1375.13,711.09,664.04,0.0,0.0,0.0,Dec-2017,279.72,Jan-2018,Dec-2017,699.0,695.0,0.0,33.0,1.0,Individual,,,,0.0,0.0,86072.0,0.0,0.0,0.0,0.0,88.0,0.0,,2.0,3.0,0.0,27.0,5200.0,0.0,1.0,2.0,4.0,21518.0,,,0.0,0.0,117.0,109.0,8.0,8.0,1.0,,33.0,8.0,33.0,3.0,0.0,1.0,0.0,1.0,6.0,3.0,5.0,1.0,4.0,0.0,0.0,0.0,2.0,75.0,,0.0,0.0,94800.0,1401.0,0.0,0.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
